NameStation,Year,Month,Day,Fecha,Tprom
Batan,2013,6,16,2013-6-16,17.44513889
Batan,2013,6,17,2013-6-17,18.91180556
Batan,2013,6,18,2013-6-18,18.15208333
Batan,2013,6,19,2013-6-19,16.42708333
Batan,2013,6,20,2013-6-20,15.81666667
Batan,2013,6,21,2013-6-21,15.29861111
Batan,2013,6,22,2013-6-22,16.54375
Batan,2013,6,23,2013-6-23,16.62847222
Batan,2013,6,24,2013-6-24,16.72638889
Batan,2013,6,25,2013-6-25,16.62291667
Batan,2013,6,26,2013-6-26,17.67152778
Batan,2013,6,27,2013-6-27,16.27152778
Batan,2013,6,28,2013-6-28,16.46875
Batan,2013,6,29,2013-6-29,16.40069444
Batan,2013,6,30,2013-6-30,16.28263889
Batan,2013,7,1,2013-7-1,16.58055556
Batan,2013,7,2,2013-7-2,16.46666667
Batan,2013,7,3,2013-7-3,17.39166667
Batan,2013,7,4,2013-7-4,17.12847222
Batan,2013,7,5,2013-7-5,16.05763889
Batan,2013,7,6,2013-7-6,16.60763889
Batan,2013,7,7,2013-7-7,17.36458333
Batan,2013,7,8,2013-7-8,16.65486111
Batan,2013,7,9,2013-7-9,17.38333333
Batan,2013,7,10,2013-7-10,16.05277778
Batan,2013,7,11,2013-7-11,16.10972222
Batan,2013,7,12,2013-7-12,15.22361111
Batan,2013,7,13,2013-7-13,15.48819444
Batan,2013,7,14,2013-7-14,15.89583333
Batan,2013,7,15,2013-7-15,15.68680556
Batan,2013,7,16,2013-7-16,14.91111111
Batan,2013,7,17,2013-7-17,15.55625
Batan,2013,7,18,2013-7-18,15.45347222
Batan,2013,7,19,2013-7-19,15.63263889
Batan,2013,7,20,2013-7-20,15.86458333
Batan,2013,7,21,2013-7-21,16.89375
Batan,2013,7,22,2013-7-22,16.34305556
Batan,2013,7,23,2013-7-23,17.28263889
Batan,2013,7,24,2013-7-24,16.56458333
Batan,2013,7,25,2013-7-25,17.43611111
Batan,2013,7,26,2013-7-26,17.10902778
Batan,2013,7,27,2013-7-27,15.89791667
Batan,2013,7,28,2013-7-28,15.91458333
Batan,2013,7,29,2013-7-29,16.73194444
Batan,2013,7,30,2013-7-30,17.21388889
Batan,2013,7,31,2013-7-31,16.78263889
Batan,2013,8,1,2013-8-1,17.25833333
Batan,2013,8,2,2013-8-2,17.95416667
Batan,2013,8,3,2013-8-3,16.35277778
Batan,2013,8,4,2013-8-4,16.12569444
Batan,2013,8,5,2013-8-5,16.85555556
Batan,2013,8,6,2013-8-6,16.33680556
Batan,2013,8,7,2013-8-7,16.80416667
Batan,2013,8,8,2013-8-8,16.72430556
Batan,2013,8,9,2013-8-9,15.39097222
Batan,2013,8,10,2013-8-10,15.03680556
Batan,2013,8,11,2013-8-11,15.09583333
Batan,2013,8,12,2013-8-12,15.04375
Batan,2013,8,13,2013-8-13,16.14930556
Batan,2013,8,14,2013-8-14,15.30972222
Batan,2013,8,15,2013-8-15,16.36527778
Batan,2013,8,16,2013-8-16,17.47986111
Batan,2013,8,17,2013-8-17,16.18958333
Batan,2013,8,18,2013-8-18,16.58541667
Batan,2013,8,19,2013-8-19,15.03611111
Batan,2013,8,20,2013-8-20,14.98194444
Batan,2013,8,21,2013-8-21,15.36388889
Batan,2013,8,22,2013-8-22,15.71319444
Batan,2013,8,23,2013-8-23,16.82152778
Batan,2013,8,24,2013-8-24,17.76736111
Batan,2013,8,25,2013-8-25,16.24305556
Batan,2013,8,26,2013-8-26,15.5875
Batan,2013,8,27,2013-8-27,16.26736111
Batan,2013,8,28,2013-8-28,17.20277778
Batan,2013,8,29,2013-8-29,15.42013889
Batan,2013,8,30,2013-8-30,15.21319444
Batan,2013,8,31,2013-8-31,16.11875
Batan,2013,9,1,2013-9-1,16.69166667
Batan,2013,9,2,2013-9-2,15.74166667
Batan,2013,9,3,2013-9-3,14.57222222
Batan,2013,9,4,2013-9-4,15.99166667
Batan,2013,9,5,2013-9-5,15.38611111
Batan,2013,9,6,2013-9-6,15.75
Batan,2013,9,7,2013-9-7,15.9875
Batan,2013,9,8,2013-9-8,15.88402778
Batan,2013,9,9,2013-9-9,15.05208333
Batan,2013,9,10,2013-9-10,15.82638889
Batan,2013,9,11,2013-9-11,17.0875
Batan,2013,9,12,2013-9-12,16.44583333
Batan,2013,9,13,2013-9-13,15.58263889
Batan,2013,9,14,2013-9-14,14.9625
Batan,2013,9,15,2013-9-15,15.34305556
Batan,2013,9,16,2013-9-16,16.33263889
Batan,2013,9,17,2013-9-17,15.71944444
Batan,2013,9,18,2013-9-18,15.6375
Batan,2013,9,19,2013-9-19,16.15277778
Batan,2013,9,20,2013-9-20,17.325
