NameStation,Year,Month,Day,Fecha,Tprom
Aguafria,2013,8,19,8/19/2013,24.11041667
Aguafria,2013,8,20,8/20/2013,25.72708333
Aguafria,2013,8,21,8/21/2013,25.59791667
Aguafria,2013,8,22,8/22/2013,26.02291667
Aguafria,2013,8,23,8/23/2013,25.88333333
Aguafria,2013,8,24,8/24/2013,26.60625
Aguafria,2013,8,25,8/25/2013,24.56041667
Aguafria,2013,8,26,8/26/2013,24.09767442
Aguafria,2013,8,27,8/27/2013,23.65
Aguafria,2013,8,28,8/28/2013,27.28
Aguafria,2013,8,29,8/29/2013,25.50208333
Aguafria,2013,8,30,8/30/2013,25.45208333
Aguafria,2013,8,31,8/31/2013,26.75833333
Aguafria,2013,9,1,9/1/2013,26.55
Aguafria,2013,9,2,9/2/2013,26.71875
Aguafria,2013,9,3,9/3/2013,24.56875
Aguafria,2013,9,4,9/4/2013,25.44166667
Aguafria,2013,9,5,9/5/2013,26.19791667
Aguafria,2013,9,6,9/6/2013,25.66041667
Aguafria,2013,9,7,9/7/2013,24.65833333
Aguafria,2013,9,8,9/8/2013,24.78857143
Aguafria,2013,9,9,9/9/2013,25.87916667
Aguafria,2013,9,10,9/10/2013,25.68125
Aguafria,2013,9,11,9/11/2013,25.44468085
Aguafria,2013,9,12,9/12/2013,25.31590909
Aguafria,2013,9,13,9/13/2013,24.47708333
Aguafria,2013,9,14,9/14/2013,25.67142857
Aguafria,2013,9,15,9/15/2013,25.66875
Aguafria,2013,9,16,9/16/2013,25.95833333
